domain,address,categories,checkins,city,country_code,country_name,description,email,extracted_address,followers,likes,link,name,page_type,phone,phone_country_code,price_range,raw_phone,region_code,region_name,time,url,zip_code,row
acog.org,,['Nonprofit Organization'],,,,,"ACOG District V, profile picture ACOG District V June 10, 2021 at 11:48 AM · Apply Today! District V Junior Fellow Council is seeking interested and qualified Junior Fellows for District Vice Chair for the 2021-2022 term. CANDIDATE QUALIFICATIONS DISTRICT JUNIOR FELLOW VICE CHAIR… More (THREE-YEAR TERM) Three-year term, progressing from Vice Chair, to Chair, then to Past Chair Required to be a Junior Fellow of the District and to remain in the District during your Vice Chair and Chair year* *In order to qualify as District Junior Fellow Vice Chair, one must plan to remain in the District for the first two years. For more information: https://www.acog.org/about/leadership-and-governance/elections/junior-fellow-elections/call-for-nominations ACOG.ORG Call for Nominations All Districts are seeking interested, qualified Junior Fellows for District Vice Chair and District Secretary-Treasurer office.. ACOG District V, profile picture ACOG District V June 17, 2021 at 8:13 PM · ACOG Recognizes Juneteenth. On #Juneteenth, ACOG will recognize that health and freedom are intertwined. We are holding space to reflect on the irrefutable history of racism in America and the daily work we must do to make the promise of freedom and equity a reality for all.",,,,,https://acog.org/about/leadership-and-governance/elections/junior-fellow-elections/call-for-nominations,ACOG District V - Home | Facebook,,,,,,,,1667046238000,https://www.facebook.com/ACOGDistrictV/,,1
acs-sfbay.org,,['Environmental Conservation Organization' 'Nonprofit Organization'],33  http://www.acs-sfbay.org/ +1 415-737-9101 nonprofit organization · environmental conservation organization,,,,,,,,,http://acs-sfbay.org/,American Cetacean Society - San Francisco Bay Chapter,Organization,,,,,,,1624423666000,https://m.facebook.com/ACSSanFrancisco/?locale=en_US,,1
activefollicles.com,"6927 brockton ave suite 2b, 92506, riverside, ca, us, california","['Alternative & Holistic Health Service' 'Hair Replacement Service'
 'Hair Salon']",58,Riverside,us,United States,"Make It Happen Hair Loss Clinic provides services for men, women and children that are looking for solutions to hair loss, hair thinning and scalp problems",mihhairlossclinic@gmail.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Riverside', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Brockton Avenue', 'postcode': '92506', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 33.95459747314453, 'longitude': -117.39676666259766, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://activefollicles.com/,Make It Happen Hair Loss Clinic and Salon,LocalBusiness,+19516862921,US,$,+1 951-686-2921,,California,1624363208000,https://m.facebook.com/MIHHLCS/?locale=en_US,92506,1
actualseomedia.com,"actual seo media, inc. houston tx, profile picture actual seo media, inc. houston tx september 13, 2021 at 12:45 pm · actual seo media, inc. houston tx updated their address.",['Advertising Agency' 'Internet Marketing Service' 'Web Designer'],,,,,,,,,,https://actualseomedia.com,"Actual SEO Media, Inc. Houston TX - Home | Facebook",,,,,,,,1658599522000,https://m.facebook.com/actualseohoustontx/,,1
adaclubs.org,"610 e 42nd st, garden city, id, us 83714",['Charitable organisation' 'Youth organisation'],"1,055",Garden City,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Idaho', 'city': 'Garden City', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'East 42nd Street', 'postcode': '83714', 'po_box': None, 'house_number': '610', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 43.637027740478516, 'longitude': -116.24485778808594, 'raw_text': '610 e 42nd st, garden city, id, us 83714', 'tokens': None, 'nominatim_address': None}",,,http://adaclubs.org/,Boys & Girls Clubs of Ada County - Home | Facebook,BreadcrumbList,+12083764960,US,· £,+1 208-376-4960,,Idaho,1672777191000,https://m.facebook.com/MoseleyCenter/,83714,1
adamsdry.com,"2120 e. sixth st. suite #7, 85281, tempe, az, arizona",['Business Service' 'Contractor'],2,Tempe,us,United States,"Whether it be fire, flood, or something else, if you need damage restoration, you need a professional who will attain the best possible results in a timely",info@adamsdry.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Arizona', 'city': 'Tempe', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 33.425506591796875, 'longitude': -111.94001007080078, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://adamsdry.com/,Adams Disaster and Restoration,LocalBusiness,+14804180015,US,,+1 480-418-0015,,Arizona,1626237916000,https://m.facebook.com/pages/category/Contractor/Adams-Disaster-and-Restoration-507580479436752/?locale=en_US,,1
adelaideshowground.com.au,"goodwood road, 5034, wayville, sa, australia, south australia",['Performance & Event Venue'],"207,961",Adelaide,au,Australia,,,"{'country_code': 'au', 'country_name': 'Australia', 'region_code': None, 'region_name': 'South Australia', 'city': 'Adelaide', 'city_district': 'Goodwood', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Goodwood Road', 'postcode': '5034', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': 'Goodwood', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': -34.949546813964844, 'longitude': 138.58956909179688, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://adelaideshowground.com.au/,Adelaide Showground,LocalBusiness,,,,,,South Australia,1624545909000,https://m.facebook.com/AdelaideShowground/?locale=en_US,5034,1
adornbodyart.com,"3941 se hawthorne blvd, portland, or 97214",['Tattoo & Piercing Shop'],,Portland,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Oregon', 'city': 'Portland', 'city_district': 'Richmond', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Southeast Hawthorne Boulevard', 'postcode': '97214', 'po_box': None, 'house_number': '3941', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': 'Richmond', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 45.51226806640625, 'longitude': -122.62205505371094, 'raw_text': '3941 se hawthorne blvd, portland, or 97214', 'tokens': None, 'nominatim_address': None}",,,https://adornbodyart.com/,Adorn Body Art - Home | Facebook,,,,,,,Oregon,1663642482000,https://m.facebook.com/adorneast/,97214,1
adreamshared.org,"5600 auburn st. suite m., bakersfield, ca, us 93306",['Charitable organisation'],21,Bakersfield,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Bakersfield', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Auburn Street', 'postcode': '93306', 'po_box': None, 'house_number': '5600', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': -5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 35.39801025390625, 'longitude': -118.93143463134766, 'raw_text': '5600 auburn st. suite m., bakersfield, ca, us 93306', 'tokens': None, 'nominatim_address': None}",,,http://adreamshared.org/,A Dream Shared - Home | Facebook,BreadcrumbList,+16613484746,US,· £,+1 661-348-4746,,California,1666983624000,https://m.facebook.com/adreamshared/,93306,1
advanced-armament.com,,['Outdoor & Sporting Goods Company' 'Product/service'],,,,,,,,,,http://advanced-armament.com/,Advanced Armament Corp. - Home | Facebook,,,,,,,,1658365158000,https://m.facebook.com/SILENCERSHOOT/,,1
advancedmedic.com,"126 bristol avenue, x1a 3t2, yellowknife, nt, canada, northwest territories",['Safety & First Aid Service'],55,Yellowknife,ca,Canada,,info@advancedmedic.com,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Northwest Territories', 'city': 'Yellowknife', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Bristol Avenue', 'postcode': 'X1A 3T4', 'po_box': None, 'house_number': '126', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 62.46834945678711, 'longitude': -114.4201889038086, 'raw_text': '126 bristol avenue, x1a 3t2, yellowknife, nt, canada, northwest territories', 'tokens': None, 'nominatim_address': None}",,,http://advancedmedic.com/,Advanced Medical Solutions Inc.,LocalBusiness,+18665789111,,$$,(866) 578-9111,,Northwest Territories,1647629991000,https://m.facebook.com/AdvancedMedicalSolutions/,X1A 3T4,1
adventuresforwilderness.ca,,['Cause'],,,,,,@albertawildernessassociation,,,,http://adventuresforwilderness.ca/,Adventures for Wilderness,Organization,+14032832025,CA,,+1 403-283-2025,,,1631207697000,https://m.facebook.com/Adventures4Wilderness/?locale=en_US,,1
adventuretravel.biz,,[],44  http://www.adventuretravel.biz/ (360) 805-3131 local business,,,,,,,,,http://adventuretravel.biz/,Adventure Travel Trade Association - Home | Facebook,,,,,,,,1662743699000,https://m.facebook.com/adventuretraveltradeassociation/,,1
aeballoonflights.com,,['Hot Air Balloon Tour Agency' 'Just For Fun'],,,,,"We offer one of the best ""bird's-eye"" views of South Central Pennsylvania from a hot air balloon, here in beautiful York & Lancaster, PA. You'll always get to SEE the river, we just can't guarantee we'll CROSSOVER it.",aeballoonflights@gmail.com,,,,http://aeballoonflights.com/,"AE Balloon Flights, LLC",LocalBusiness,,,$$$,(717) 600-8482,,,1631345177000,https://m.facebook.com/AE-Balloon-Flights-LLC-177160205667873/?locale=en_US,,1
aeroportocapannori.it,"via cav. lav. mario carrara, 55012 capannori, tuscany, italy",['Airline Industry Service' 'Airport' 'Private Plane Charter'],,Capannori,it,Italy,,,"{'country_code': 'it', 'country_name': 'Italy', 'region_code': None, 'region_name': 'Tuscany', 'city': 'Capannori', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 43.842037200927734, 'longitude': 10.573525428771973, 'raw_text': 'via cav. lav. mario carrara, 55012 capannori, tuscany, italy', 'tokens': None, 'nominatim_address': None}",,,http://aeroportocapannori.it/,Aeroporto di Capannori SpA - Società di gestione Aeroporto Lucca-Tassignano,,,,,,,Tuscany,1653077240000,https://m.facebook.com/aeroportodicapannori/,,1
af247.com,,['Cash Advance Service' 'Loan Service'],,,,,"Founded in 1996, Advance Financial is a leading multi-state fintech company based in Nashville, Tennessee. Family owned and operated, Advance Financial is delivering instant lending decisions and brick-and-mortar money services 24/7/365.",info@af247.com,,,,https://af247.com/,Advance Financial - Home | Facebook,BreadcrumbList,,,,(615) 257-0250,,,1676491733000,https://m.facebook.com/advancefinancial247/,,1
ageless.com.vn,"11th floor, tower c, ho guom plaza, 102 tran phu road, ha dong district, hanoi, vietnam, hanoi, vietnam 10000",['Intellectual Property Lawyer' 'Law Enforcement Agency'],2,,,,,ageless@ageless.vn,,,,https://ageless.com.vn/en/,Ageless IP Attorneys & Consultants - Home | Facebook,BreadcrumbList,,,· $$ intellectual property lawyer · law enforcement agency products trademark; patent; industrial design; enforcement; domain ...,,,,1660699686000,https://m.facebook.com/AgelessIP/,,1
agentbrains.co.uk,"26 leys avenue, sg3 3ew, letchworth, england",['Arts & Entertainment'],93,North Hertfordshire,gb,United Kingdom,,escape@agentbrains.co.uk,"{'country_code': 'gb', 'country_name': 'United Kingdom', 'region_code': None, 'region_name': 'England', 'city': 'North Hertfordshire', 'city_district': 'Jackmans Estate', 'continent_code': None, 'continent_name': None, 'state_district': 'East of England', 'road': 'Leys Avenue', 'postcode': 'SG6 3EW', 'po_box': None, 'house_number': '26', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': 'Jackmans Estate', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 51.9792366027832, 'longitude': -0.22651299834251404, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,https://agentbrains.co.uk/,Agent Brains Escape Games,LocalBusiness,+441462539763,GB,$$,+44 1462 539763,,England,1624528029000,https://m.facebook.com/AgentBrainsEscapeGames/?locale=en_US,SG6 3EW,1
